Level	Rule Name	Subject	Property	Value
WARN	missing_definition	CLO:0001975	IAO:0000115		
WARN	missing_definition	CLO:0001976	IAO:0000115		
WARN	missing_definition	CLO:0001977	IAO:0000115		
WARN	missing_definition	CLO:0001978	IAO:0000115		
WARN	missing_definition	CLO:0001979	IAO:0000115		
WARN	missing_definition	CLO:0001980	IAO:0000115		
WARN	missing_definition	CLO:0001981	IAO:0000115		
WARN	missing_definition	CLO:0001982	IAO:0000115		
WARN	missing_definition	CLO:0001983	IAO:0000115		
WARN	missing_definition	CLO:0001984	IAO:0000115		
WARN	missing_definition	CLO:0001985	IAO:0000115		
WARN	missing_definition	CLO:0001986	IAO:0000115		
WARN	missing_definition	CLO:0001987	IAO:0000115		
WARN	missing_definition	CLO:0001988	IAO:0000115		
WARN	missing_definition	CLO:0001989	IAO:0000115		
WARN	missing_definition	CLO:0001990	IAO:0000115		
WARN	missing_definition	CLO:0001991	IAO:0000115		
WARN	missing_definition	CLO:0001992	IAO:0000115		
WARN	missing_definition	CLO:0001993	IAO:0000115		
WARN	missing_definition	CLO:0001994	IAO:0000115		
WARN	missing_definition	CLO:0001995	IAO:0000115		
WARN	missing_definition	CLO:0001996	IAO:0000115		
WARN	missing_definition	CLO:0001997	IAO:0000115		
WARN	missing_definition	CLO:0001998	IAO:0000115		
WARN	missing_definition	CLO:0001999	IAO:0000115		
WARN	missing_definition	CLO:0002000	IAO:0000115		
WARN	missing_definition	CLO:0002001	IAO:0000115		
WARN	missing_definition	CLO:0002002	IAO:0000115		
WARN	missing_definition	CLO:0002003	IAO:0000115		
WARN	missing_definition	CLO:0002004	IAO:0000115		
WARN	missing_definition	CLO:0002005	IAO:0000115		
WARN	missing_definition	CLO:0002006	IAO:0000115		
WARN	missing_definition	CLO:0002007	IAO:0000115		
WARN	missing_definition	CLO:0002008	IAO:0000115		
WARN	missing_definition	CLO:0002009	IAO:0000115		
WARN	missing_definition	CLO:0002010	IAO:0000115		
WARN	missing_definition	CLO:0002011	IAO:0000115		
WARN	missing_definition	CLO:0002012	IAO:0000115		
WARN	missing_definition	CLO:0002013	IAO:0000115		
WARN	missing_definition	CLO:0002014	IAO:0000115		
WARN	missing_definition	CLO:0002015	IAO:0000115		
WARN	missing_definition	CLO:0002016	IAO:0000115		
WARN	missing_definition	CLO:0002017	IAO:0000115		
WARN	missing_definition	CLO:0002018	IAO:0000115		
WARN	missing_definition	CLO:0002019	IAO:0000115		
WARN	missing_definition	CLO:0002020	IAO:0000115		
WARN	missing_definition	CLO:0002021	IAO:0000115		
WARN	missing_definition	CLO:0002022	IAO:0000115		
WARN	missing_definition	CLO:0002023	IAO:0000115		
WARN	missing_definition	CLO:0002024	IAO:0000115		
WARN	missing_definition	CLO:0002025	IAO:0000115		
WARN	missing_definition	CLO:0002026	IAO:0000115		
WARN	missing_definition	CLO:0002027	IAO:0000115		
WARN	missing_definition	CLO:0002028	IAO:0000115		
WARN	missing_definition	CLO:0002029	IAO:0000115		
WARN	missing_definition	CLO:0002030	IAO:0000115		
WARN	missing_definition	CLO:0002031	IAO:0000115		
WARN	missing_definition	CLO:0002032	IAO:0000115		
WARN	missing_definition	CLO:0002033	IAO:0000115		
WARN	missing_definition	CLO:0002034	IAO:0000115		
WARN	missing_definition	CLO:0002035	IAO:0000115		
WARN	missing_definition	CLO:0002036	IAO:0000115		
WARN	missing_definition	CLO:0002037	IAO:0000115		
WARN	missing_definition	CLO:0002038	IAO:0000115		
WARN	missing_definition	CLO:0002039	IAO:0000115		
WARN	missing_definition	CLO:0002040	IAO:0000115		
WARN	missing_definition	CLO:0002041	IAO:0000115		
WARN	missing_definition	CLO:0002042	IAO:0000115		
WARN	missing_definition	CLO:0002043	IAO:0000115		
WARN	missing_definition	CLO:0002044	IAO:0000115		
WARN	missing_definition	CLO:0002045	IAO:0000115		
WARN	missing_definition	CLO:0002046	IAO:0000115		
WARN	missing_definition	CLO:0002047	IAO:0000115		
WARN	missing_definition	CLO:0002048	IAO:0000115		
WARN	missing_definition	CLO:0002049	IAO:0000115		
WARN	missing_definition	CLO:0002050	IAO:0000115		
WARN	missing_definition	CLO:0002051	IAO:0000115		
WARN	missing_definition	CLO:0002052	IAO:0000115		
WARN	missing_definition	CLO:0002053	IAO:0000115		
WARN	missing_definition	CLO:0002054	IAO:0000115		
WARN	missing_definition	CLO:0002055	IAO:0000115		
WARN	missing_definition	CLO:0002056	IAO:0000115		
WARN	missing_definition	CLO:0002057	IAO:0000115		
WARN	missing_definition	CLO:0002058	IAO:0000115		
WARN	missing_definition	CLO:0002059	IAO:0000115		
WARN	missing_definition	CLO:0002060	IAO:0000115		
WARN	missing_definition	CLO:0002061	IAO:0000115		
WARN	missing_definition	CLO:0002062	IAO:0000115		
WARN	missing_definition	CLO:0002063	IAO:0000115		
WARN	missing_definition	CLO:0002064	IAO:0000115		
WARN	missing_definition	CLO:0002065	IAO:0000115		
WARN	missing_definition	CLO:0002066	IAO:0000115		
WARN	missing_definition	CLO:0002067	IAO:0000115		
WARN	missing_definition	CLO:0002068	IAO:0000115		
WARN	missing_definition	CLO:0002069	IAO:0000115		
WARN	missing_definition	CLO:0002070	IAO:0000115		
WARN	missing_definition	CLO:0002071	IAO:0000115		
WARN	missing_definition	CLO:0002072	IAO:0000115		
WARN	missing_definition	CLO:0002073	IAO:0000115		
WARN	missing_definition	CLO:0002074	IAO:0000115		
WARN	missing_definition	CLO:0002075	IAO:0000115		
WARN	missing_definition	CLO:0002076	IAO:0000115		
WARN	missing_definition	CLO:0002077	IAO:0000115		
WARN	missing_definition	CLO:0002078	IAO:0000115		
WARN	missing_definition	CLO:0002079	IAO:0000115		
WARN	missing_definition	CLO:0002080	IAO:0000115		
WARN	missing_definition	CLO:0002081	IAO:0000115		
WARN	missing_definition	CLO:0002082	IAO:0000115		
WARN	missing_definition	CLO:0002083	IAO:0000115		
WARN	missing_definition	CLO:0002084	IAO:0000115		
WARN	missing_definition	CLO:0002085	IAO:0000115		
WARN	missing_definition	CLO:0002086	IAO:0000115		
WARN	missing_definition	CLO:0002087	IAO:0000115		
WARN	missing_definition	CLO:0002088	IAO:0000115		
WARN	missing_definition	CLO:0002089	IAO:0000115		
WARN	missing_definition	CLO:0002090	IAO:0000115		
WARN	missing_definition	CLO:0002091	IAO:0000115		
WARN	missing_definition	CLO:0002092	IAO:0000115		
WARN	missing_definition	CLO:0002093	IAO:0000115		
WARN	missing_definition	CLO:0002094	IAO:0000115		
WARN	missing_definition	CLO:0002095	IAO:0000115		
WARN	missing_definition	CLO:0002096	IAO:0000115		
WARN	missing_definition	CLO:0002097	IAO:0000115		
WARN	missing_definition	CLO:0002098	IAO:0000115		
WARN	missing_definition	CLO:0002099	IAO:0000115		
WARN	missing_definition	CLO:0002100	IAO:0000115		
WARN	missing_definition	CLO:0002101	IAO:0000115		
WARN	missing_definition	CLO:0002102	IAO:0000115		
WARN	missing_definition	CLO:0002103	IAO:0000115		
WARN	missing_definition	CLO:0002104	IAO:0000115		
WARN	missing_definition	CLO:0002105	IAO:0000115		
WARN	missing_definition	CLO:0002106	IAO:0000115		
WARN	missing_definition	CLO:0002107	IAO:0000115		
WARN	missing_definition	CLO:0002108	IAO:0000115		
WARN	missing_definition	CLO:0002109	IAO:0000115		
WARN	missing_definition	CLO:0002110	IAO:0000115		
WARN	missing_definition	CLO:0002111	IAO:0000115		
WARN	missing_definition	CLO:0002112	IAO:0000115		
WARN	missing_definition	CLO:0002113	IAO:0000115		
WARN	missing_definition	CLO:0002114	IAO:0000115		
WARN	missing_definition	CLO:0002115	IAO:0000115		
WARN	missing_definition	CLO:0002116	IAO:0000115		
WARN	missing_definition	CLO:0002117	IAO:0000115		
WARN	missing_definition	CLO:0002118	IAO:0000115		
WARN	missing_definition	CLO:0002119	IAO:0000115		
WARN	missing_definition	CLO:0002120	IAO:0000115		
WARN	missing_definition	CLO:0002121	IAO:0000115		
WARN	missing_definition	CLO:0002122	IAO:0000115		
WARN	missing_definition	CLO:0002123	IAO:0000115		
WARN	missing_definition	CLO:0002124	IAO:0000115		
WARN	missing_definition	CLO:0002125	IAO:0000115		
WARN	missing_definition	CLO:0002126	IAO:0000115		
WARN	missing_definition	CLO:0002127	IAO:0000115		
WARN	missing_definition	CLO:0002128	IAO:0000115		
WARN	missing_definition	CLO:0002129	IAO:0000115		
WARN	missing_definition	CLO:0002130	IAO:0000115		
WARN	missing_definition	CLO:0002131	IAO:0000115		
WARN	missing_definition	CLO:0002132	IAO:0000115		
WARN	missing_definition	CLO:0002133	IAO:0000115		
WARN	missing_definition	CLO:0002134	IAO:0000115		
WARN	missing_definition	CLO:0002135	IAO:0000115		
WARN	missing_definition	CLO:0002136	IAO:0000115		
WARN	missing_definition	CLO:0002137	IAO:0000115		
WARN	missing_definition	CLO:0002138	IAO:0000115		
WARN	missing_definition	CLO:0002139	IAO:0000115		
WARN	missing_definition	CLO:0002140	IAO:0000115		
WARN	missing_definition	CLO:0002141	IAO:0000115		
WARN	missing_definition	CLO:0002142	IAO:0000115		
WARN	missing_definition	CLO:0002143	IAO:0000115		
WARN	missing_definition	CLO:0002144	IAO:0000115		
WARN	missing_definition	CLO:0002145	IAO:0000115		
WARN	missing_definition	CLO:0002146	IAO:0000115		
WARN	missing_definition	CLO:0002147	IAO:0000115		
WARN	missing_definition	CLO:0002148	IAO:0000115		
WARN	missing_definition	CLO:0002149	IAO:0000115		
WARN	missing_definition	CLO:0002150	IAO:0000115		
WARN	missing_definition	CLO:0002151	IAO:0000115		
WARN	missing_definition	CLO:0002152	IAO:0000115		
WARN	missing_definition	CLO:0002153	IAO:0000115		
WARN	missing_definition	CLO:0002154	IAO:0000115		
WARN	missing_definition	CLO:0002155	IAO:0000115		
WARN	missing_definition	CLO:0002156	IAO:0000115		
WARN	missing_definition	CLO:0002157	IAO:0000115		
WARN	missing_definition	CLO:0002158	IAO:0000115		
WARN	missing_definition	CLO:0002159	IAO:0000115		
WARN	missing_definition	CLO:0002160	IAO:0000115		
WARN	missing_definition	CLO:0002161	IAO:0000115		
WARN	missing_definition	CLO:0002162	IAO:0000115		
WARN	missing_definition	CLO:0002163	IAO:0000115		
WARN	missing_definition	CLO:0002164	IAO:0000115		
WARN	missing_definition	CLO:0002165	IAO:0000115		
WARN	missing_definition	CLO:0002166	IAO:0000115		
WARN	missing_definition	CLO:0002167	IAO:0000115		
WARN	missing_definition	CLO:0002168	IAO:0000115		
WARN	missing_definition	CLO:0002169	IAO:0000115		
WARN	missing_definition	CLO:0002170	IAO:0000115		
WARN	missing_definition	CLO:0002171	IAO:0000115		
WARN	missing_definition	CLO:0002172	IAO:0000115		
WARN	missing_definition	CLO:0002173	IAO:0000115		
WARN	missing_definition	CLO:0002174	IAO:0000115		
WARN	missing_definition	CLO:0002175	IAO:0000115		
WARN	missing_definition	CLO:0002176	IAO:0000115		
WARN	missing_definition	CLO:0002177	IAO:0000115		
WARN	missing_definition	CLO:0002178	IAO:0000115		
WARN	missing_definition	CLO:0002179	IAO:0000115		
WARN	missing_definition	CLO:0002180	IAO:0000115		
WARN	missing_definition	CLO:0002181	IAO:0000115		
WARN	missing_definition	CLO:0002182	IAO:0000115		
WARN	missing_definition	CLO:0002183	IAO:0000115		
WARN	missing_definition	CLO:0002184	IAO:0000115		
WARN	missing_definition	CLO:0002185	IAO:0000115		
WARN	missing_definition	CLO:0002186	IAO:0000115		
WARN	missing_definition	CLO:0002187	IAO:0000115		
WARN	missing_definition	CLO:0002188	IAO:0000115		
WARN	missing_definition	CLO:0002189	IAO:0000115		
WARN	missing_definition	CLO:0002190	IAO:0000115		
WARN	missing_definition	CLO:0002191	IAO:0000115		
WARN	missing_definition	CLO:0002192	IAO:0000115		
WARN	missing_definition	CLO:0002193	IAO:0000115		
WARN	missing_definition	CLO:0002194	IAO:0000115		
WARN	missing_definition	CLO:0002195	IAO:0000115		
WARN	missing_definition	CLO:0002196	IAO:0000115		
WARN	missing_definition	CLO:0002197	IAO:0000115		
WARN	missing_definition	CLO:0002198	IAO:0000115		
WARN	missing_definition	CLO:0002199	IAO:0000115		
WARN	missing_definition	CLO:0002200	IAO:0000115		
WARN	missing_definition	CLO:0002201	IAO:0000115		
WARN	missing_definition	CLO:0002202	IAO:0000115		
WARN	missing_definition	CLO:0002203	IAO:0000115		
WARN	missing_definition	CLO:0002204	IAO:0000115		
WARN	missing_definition	CLO:0002205	IAO:0000115		
WARN	missing_definition	CLO:0002206	IAO:0000115		
WARN	missing_definition	CLO:0002207	IAO:0000115		
WARN	missing_definition	CLO:0002208	IAO:0000115		
WARN	missing_definition	CLO:0002209	IAO:0000115		
WARN	missing_definition	CLO:0002210	IAO:0000115		
WARN	missing_definition	CLO:0002211	IAO:0000115		
WARN	missing_definition	CLO:0002212	IAO:0000115		
WARN	missing_definition	CLO:0002213	IAO:0000115		
WARN	missing_definition	CLO:0002214	IAO:0000115		
WARN	missing_definition	CLO:0002215	IAO:0000115		
WARN	missing_definition	CLO:0002216	IAO:0000115		
WARN	missing_definition	CLO:0002217	IAO:0000115		
WARN	missing_definition	CLO:0002218	IAO:0000115		
WARN	missing_definition	CLO:0002219	IAO:0000115		
WARN	missing_definition	CLO:0002220	IAO:0000115		
WARN	missing_definition	CLO:0002221	IAO:0000115		
WARN	missing_definition	CLO:0002222	IAO:0000115		
WARN	missing_definition	CLO:0002223	IAO:0000115		
WARN	missing_definition	CLO:0002224	IAO:0000115		
WARN	missing_definition	CLO:0002225	IAO:0000115		
WARN	missing_definition	CLO:0002226	IAO:0000115		
WARN	missing_definition	CLO:0002227	IAO:0000115		
WARN	missing_definition	CLO:0002228	IAO:0000115		
WARN	missing_definition	CLO:0002229	IAO:0000115		
WARN	missing_definition	CLO:0002230	IAO:0000115		
WARN	missing_definition	CLO:0002231	IAO:0000115		
WARN	missing_definition	CLO:0002232	IAO:0000115		
WARN	missing_definition	CLO:0002233	IAO:0000115		
WARN	missing_definition	CLO:0002234	IAO:0000115		
WARN	missing_definition	CLO:0002235	IAO:0000115		
WARN	missing_definition	CLO:0002236	IAO:0000115		
WARN	missing_definition	CLO:0002237	IAO:0000115		
WARN	missing_definition	CLO:0002238	IAO:0000115		
WARN	missing_definition	CLO:0002239	IAO:0000115		
WARN	missing_definition	CLO:0002240	IAO:0000115		
WARN	missing_definition	CLO:0002241	IAO:0000115		
WARN	missing_definition	CLO:0002242	IAO:0000115		
WARN	missing_definition	CLO:0002243	IAO:0000115		
WARN	missing_definition	CLO:0002244	IAO:0000115		
WARN	missing_definition	CLO:0002245	IAO:0000115		
WARN	missing_definition	CLO:0002246	IAO:0000115		
WARN	missing_definition	CLO:0002247	IAO:0000115		
WARN	missing_definition	CLO:0002248	IAO:0000115		
WARN	missing_definition	CLO:0002249	IAO:0000115		
WARN	missing_definition	CLO:0002250	IAO:0000115		
WARN	missing_definition	CLO:0002251	IAO:0000115		
WARN	missing_definition	CLO:0002252	IAO:0000115		
WARN	missing_definition	CLO:0002253	IAO:0000115		
WARN	missing_definition	CLO:0002254	IAO:0000115		
WARN	missing_definition	CLO:0002255	IAO:0000115		
WARN	missing_definition	CLO:0002256	IAO:0000115		
WARN	missing_definition	CLO:0002257	IAO:0000115		
WARN	missing_definition	CLO:0002258	IAO:0000115		
WARN	missing_definition	CLO:0002259	IAO:0000115		
WARN	missing_definition	CLO:0002260	IAO:0000115		
WARN	missing_definition	CLO:0002261	IAO:0000115		
WARN	missing_definition	CLO:0002262	IAO:0000115		
WARN	missing_definition	CLO:0002263	IAO:0000115		
WARN	missing_definition	CLO:0002264	IAO:0000115		
WARN	missing_definition	CLO:0002265	IAO:0000115		
WARN	missing_definition	CLO:0002266	IAO:0000115		
WARN	missing_definition	CLO:0002267	IAO:0000115		
WARN	missing_definition	CLO:0002268	IAO:0000115		
WARN	missing_definition	CLO:0002269	IAO:0000115		
WARN	missing_definition	CLO:0002270	IAO:0000115		
WARN	missing_definition	CLO:0002271	IAO:0000115		
WARN	missing_definition	CLO:0002272	IAO:0000115		
WARN	missing_definition	CLO:0002273	IAO:0000115		
WARN	missing_definition	CLO:0002274	IAO:0000115		
WARN	missing_definition	CLO:0002275	IAO:0000115		
WARN	missing_definition	CLO:0002276	IAO:0000115		
WARN	missing_definition	CLO:0002277	IAO:0000115		
WARN	missing_definition	CLO:0002278	IAO:0000115		
WARN	missing_definition	CLO:0002279	IAO:0000115		
WARN	missing_definition	CLO:0002280	IAO:0000115		
WARN	missing_definition	CLO:0002281	IAO:0000115		
WARN	missing_definition	CLO:0002282	IAO:0000115		
WARN	missing_definition	CLO:0002283	IAO:0000115		
WARN	missing_definition	CLO:0002284	IAO:0000115		
WARN	missing_definition	CLO:0002285	IAO:0000115		
WARN	missing_definition	CLO:0002286	IAO:0000115		
WARN	missing_definition	CLO:0002287	IAO:0000115		
WARN	missing_definition	CLO:0002288	IAO:0000115		
WARN	missing_definition	CLO:0002289	IAO:0000115		
WARN	missing_definition	CLO:0002290	IAO:0000115		
WARN	missing_definition	CLO:0002291	IAO:0000115		
WARN	missing_definition	CLO:0002292	IAO:0000115		
WARN	missing_definition	CLO:0002293	IAO:0000115		
WARN	missing_definition	CLO:0002294	IAO:0000115		
WARN	missing_definition	CLO:0002295	IAO:0000115		
WARN	missing_definition	CLO:0002296	IAO:0000115		
WARN	missing_definition	CLO:0002297	IAO:0000115		
WARN	missing_definition	CLO:0002298	IAO:0000115		
WARN	missing_definition	CLO:0002299	IAO:0000115		
WARN	missing_definition	CLO:0002300	IAO:0000115		
WARN	missing_definition	CLO:0002301	IAO:0000115		
WARN	missing_definition	CLO:0002302	IAO:0000115		
WARN	missing_definition	CLO:0002303	IAO:0000115		
WARN	missing_definition	CLO:0002304	IAO:0000115		
WARN	missing_definition	CLO:0002305	IAO:0000115		
WARN	missing_definition	CLO:0002306	IAO:0000115		
WARN	missing_definition	CLO:0002307	IAO:0000115		
WARN	missing_definition	CLO:0002308	IAO:0000115		
WARN	missing_definition	CLO:0002309	IAO:0000115		
WARN	missing_definition	CLO:0002310	IAO:0000115		
WARN	missing_definition	CLO:0002311	IAO:0000115		
WARN	missing_definition	CLO:0002312	IAO:0000115		
WARN	missing_definition	CLO:0002313	IAO:0000115		
WARN	missing_definition	CLO:0002314	IAO:0000115		
WARN	missing_definition	CLO:0002315	IAO:0000115		
WARN	missing_definition	CLO:0002316	IAO:0000115		
WARN	missing_definition	CLO:0002317	IAO:0000115		
WARN	missing_definition	CLO:0002318	IAO:0000115		
WARN	missing_definition	CLO:0002319	IAO:0000115		
WARN	missing_definition	CLO:0002320	IAO:0000115		
WARN	missing_definition	CLO:0002321	IAO:0000115		
WARN	missing_definition	CLO:0002322	IAO:0000115		
WARN	missing_definition	CLO:0002323	IAO:0000115		
WARN	missing_definition	CLO:0002324	IAO:0000115		
WARN	missing_definition	CLO:0002325	IAO:0000115		
WARN	missing_definition	CLO:0002326	IAO:0000115		
WARN	missing_definition	CLO:0002327	IAO:0000115		
WARN	missing_definition	CLO:0002328	IAO:0000115		
WARN	missing_definition	CLO:0002329	IAO:0000115		
WARN	missing_definition	CLO:0002330	IAO:0000115		
WARN	missing_definition	CLO:0002331	IAO:0000115		
WARN	missing_definition	CLO:0002332	IAO:0000115		
WARN	missing_definition	CLO:0002333	IAO:0000115		
WARN	missing_definition	CLO:0002334	IAO:0000115		
WARN	missing_definition	CLO:0002335	IAO:0000115		
WARN	missing_definition	CLO:0002336	IAO:0000115		
WARN	missing_definition	CLO:0002337	IAO:0000115		
WARN	missing_definition	CLO:0002338	IAO:0000115		
WARN	missing_definition	CLO:0002339	IAO:0000115		
WARN	missing_definition	CLO:0002340	IAO:0000115		
WARN	missing_definition	CLO:0002341	IAO:0000115		
WARN	missing_definition	CLO:0002342	IAO:0000115		
WARN	missing_definition	CLO:0002343	IAO:0000115		
WARN	missing_definition	CLO:0002344	IAO:0000115		
WARN	missing_definition	CLO:0002345	IAO:0000115		
WARN	missing_definition	CLO:0002346	IAO:0000115		
WARN	missing_definition	CLO:0002347	IAO:0000115		
WARN	missing_definition	CLO:0002348	IAO:0000115		
WARN	missing_definition	CLO:0002349	IAO:0000115		
WARN	missing_definition	CLO:0002350	IAO:0000115		
WARN	missing_definition	CLO:0002351	IAO:0000115		
WARN	missing_definition	CLO:0002352	IAO:0000115		
WARN	missing_definition	CLO:0002353	IAO:0000115		
WARN	missing_definition	CLO:0002354	IAO:0000115		
WARN	missing_definition	CLO:0002355	IAO:0000115		
WARN	missing_definition	CLO:0002356	IAO:0000115		
WARN	missing_definition	CLO:0002357	IAO:0000115		
